"Subscricao","Recurso","Tipo","GrupoRecursos","TagChave","TagValor"
"PLANAPP-prd-sub001","pe-stg-avd-001","Microsoft.Network/privateEndpoints","pla-we-prd-avd-rg001","Subscription","Prd"
"PLANAPP-prd-sub001","plaweprdgallery001/pla-avd-template-image001/1.0.0","Microsoft.Compute/galleries/images/versions","pla-we-prd-avd-rg001","Subscription","Prd"
"PLANAPP-prd-sub001","pla-we-prd-shared-vnet001-rt001","Microsoft.Network/routeTables","pla-we-prd-netsec-rg001","Subscription","PlanApp-prd-sub001"
"PLANAPP-prd-sub001","pla-we-prd-shared-vnet001-rt001","Microsoft.Network/routeTables","pla-we-prd-netsec-rg001","scope","Network and Security"
"PLANAPP-prd-sub001","pla-we-prd-shared-vnet001-rt001","Microsoft.Network/routeTables","pla-we-prd-netsec-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","pla-we-prd-shared-vnet001-rt001","Microsoft.Network/routeTables","pla-we-prd-netsec-rg001","environment","Prd"
"PLANAPP-prd-sub001","plaweprdgallery001/pla-avd-template-image001","Microsoft.Compute/galleries/images","pla-we-prd-avd-rg001","Subscription","Prd"
"PLANAPP-prd-sub001","pla-we-prd-netsec-kv001","Microsoft.KeyVault/vaults","pla-we-prd-netsec-rg001","Subscription","PlanApp-prd-sub001"
"PLANAPP-prd-sub001","pla-we-prd-netsec-kv001","Microsoft.KeyVault/vaults","pla-we-prd-netsec-rg001","Environment","Prd"
"PLANAPP-prd-sub001","pla-we-prd-netsec-kv001","Microsoft.KeyVault/vaults","pla-we-prd-netsec-rg001","Project","N.A."
"PLANAPP-prd-sub001","pla-we-prd-netsec-kv001","Microsoft.KeyVault/vaults","pla-we-prd-netsec-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","pla-we-prd-netsec-kv001","Microsoft.KeyVault/vaults","pla-we-prd-netsec-rg001","Scope","Network and Security"
"PLANAPP-prd-sub001","vm-prd-mgmt001","Microsoft.Compute/virtualMachines","pla-we-shared-mgmt-rg001","Subscription","PlanApp-prd-sub001"
"PLANAPP-prd-sub001","vm-prd-mgmt001","Microsoft.Compute/virtualMachines","pla-we-shared-mgmt-rg001","Environment","Prd"
"PLANAPP-prd-sub001","vm-prd-mgmt001","Microsoft.Compute/virtualMachines","pla-we-shared-mgmt-rg001","Project","N.A."
"PLANAPP-prd-sub001","vm-prd-mgmt001","Microsoft.Compute/virtualMachines","pla-we-shared-mgmt-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","vm-prd-mgmt001","Microsoft.Compute/virtualMachines","pla-we-shared-mgmt-rg001","Scope","Management"
"PLANAPP-prd-sub001","plaweprdgallery001/pla-avd-template-image001/1.1.0","Microsoft.Compute/galleries/images/versions","pla-we-prd-avd-rg001","Subscription","Prd"
"PLANAPP-prd-sub001","plaweprdgallery001","Microsoft.Compute/galleries","pla-we-prd-avd-rg001","Subscription","Prd"
"PLANAPP-prd-sub001","privatelink.file.core.windows.net","Microsoft.Network/privateDnsZones","pla-we-prd-avd-rg001","Subscription","Prd"
"PLANAPP-prd-sub001","pla-we-prd-shared-rsv001","Microsoft.RecoveryServices/vaults","pla-we-shared-mgmt-rg001","owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","pla-we-prd-shared-rsv001","Microsoft.RecoveryServices/vaults","pla-we-shared-mgmt-rg001","Subscription","PlanApp-prd-sub001"
"PLANAPP-prd-sub001","pla-we-prd-shared-rsv001","Microsoft.RecoveryServices/vaults","pla-we-shared-mgmt-rg001","Environment","Prd"
"PLANAPP-prd-sub001","pla-we-prd-shared-rsv001","Microsoft.RecoveryServices/vaults","pla-we-shared-mgmt-rg001","Scope","Network and Security"
"PLANAPP-prd-sub001","nic-pe-stg-avd-001","Microsoft.Network/networkInterfaces","pla-we-prd-avd-rg001","Subscription","Prd"
"PLANAPP-prd-sub001","vm-prd-mgmt001-nic001","Microsoft.Network/networkInterfaces","pla-we-shared-mgmt-rg001","Subscription","PlanApp-prd-sub001"
"PLANAPP-prd-sub001","vm-prd-mgmt001-nic001","Microsoft.Network/networkInterfaces","pla-we-shared-mgmt-rg001","Environment","Prd"
"PLANAPP-prd-sub001","vm-prd-mgmt001-nic001","Microsoft.Network/networkInterfaces","pla-we-shared-mgmt-rg001","Project","N.A."
"PLANAPP-prd-sub001","vm-prd-mgmt001-nic001","Microsoft.Network/networkInterfaces","pla-we-shared-mgmt-rg001","Owner","cesar.rosa@planapp.gov.pt"
"PLANAPP-prd-sub001","vm-prd-mgmt001-nic001","Microsoft.Network/networkInterfaces","pla-we-shared-mgmt-rg001","Scope","Management"
"PLANAPP-prd-sub001","pla-we-prd-data-sql001","Microsoft.Sql/servers","pla-we-prd-data-rg001","Subscription","Prd"
"PLANAPP-prd-sub001","pla-we-prd-data-sql001/pla-we-prd-data-sqldb-stg-002","Microsoft.Sql/servers/databases","pla-we-prd-data-rg001","Subscription","Prd"
"PLANAPP-prd-sub001","privatelink.file.core.windows.net/linktohub","Microsoft.Network/privateDnsZones/virtualNetworkLinks","pla-we-prd-avd-rg001","Subscription","Prd"
"PLANAPP-prd-sub001","NetworkWatcher_westeurope","Microsoft.Network/networkWatchers","NetworkWatcherRG","Subscription","Prd"
"PLANAPP-prd-sub001","gpt-utail-nprd-001","Microsoft.CognitiveServices/accounts","GTP-npr-0001","Subscription","Prd"
"PLANAPP-prd-sub001","finops-hub-engine-cmf5jvnhltgzq","Microsoft.DataFactory/factories","pla-we-prd-finopshub-rg001","cm-resource-parent","/subscriptions/4fae9137-e1bc-4ee1-ba0a-00cde430bfb3/resourceGroups/pla-we-prd-finopshub-rg001/providers/Microsoft.Cloud/hubs/finops-hub"
"PLANAPP-prd-sub001","finops-hub-engine-cmf5jvnhltgzq","Microsoft.DataFactory/factories","pla-we-prd-finopshub-rg001","ftk-version","0.6"
"PLANAPP-prd-sub001","finops-hub-engine-cmf5jvnhltgzq","Microsoft.DataFactory/factories","pla-we-prd-finopshub-rg001","ftk-tool","FinOps hubs"
"PLANAPP-prd-sub001","finops-hub-engine-cmf5jvnhltgzq","Microsoft.DataFactory/factories","pla-we-prd-finopshub-rg001","Environment","prd"
"PLANAPP-prd-sub001","finops-hub-engine-cmf5jvnhltgzq","Microsoft.DataFactory/factories","pla-we-prd-finopshub-rg001","application","finopshub"
"PLANAPP-prd-sub001","finops-hub-engine-cmf5jvnhltgzq","Microsoft.DataFactory/factories","pla-we-prd-finopshub-rg001","Subscription","Prd"
"PLANAPP-prd-sub001","finopshubcmf5jvnhltgzq","Microsoft.Storage/storageAccounts","pla-we-prd-finopshub-rg001","cm-resource-parent","/subscriptions/4fae9137-e1bc-4ee1-ba0a-00cde430bfb3/resourceGroups/pla-we-prd-finopshub-rg001/providers/Microsoft.Cloud/hubs/finops-hub"
"PLANAPP-prd-sub001","finopshubcmf5jvnhltgzq","Microsoft.Storage/storageAccounts","pla-we-prd-finopshub-rg001","ftk-version","0.6"
"PLANAPP-prd-sub001","finopshubcmf5jvnhltgzq","Microsoft.Storage/storageAccounts","pla-we-prd-finopshub-rg001","ftk-tool","FinOps hubs"
"PLANAPP-prd-sub001","finopshubcmf5jvnhltgzq","Microsoft.Storage/storageAccounts","pla-we-prd-finopshub-rg001","Environment","prd"
"PLANAPP-prd-sub001","finopshubcmf5jvnhltgzq","Microsoft.Storage/storageAccounts","pla-we-prd-finopshub-rg001","application","finopshub"
"PLANAPP-prd-sub001","finopshubcmf5jvnhltgzq","Microsoft.Storage/storageAccounts","pla-we-prd-finopshub-rg001","Subscription","Prd"
"PLANAPP-prd-sub001","finopshubcmf5jvnhltgzq_blobManager","Microsoft.ManagedIdentity/userAssignedIdentities","pla-we-prd-finopshub-rg001","cm-resource-parent","/subscriptions/4fae9137-e1bc-4ee1-ba0a-00cde430bfb3/resourceGroups/pla-we-prd-finopshub-rg001/providers/Microsoft.Cloud/hubs/finops-hub"
"PLANAPP-prd-sub001","finopshubcmf5jvnhltgzq_blobManager","Microsoft.ManagedIdentity/userAssignedIdentities","pla-we-prd-finopshub-rg001","ftk-version","0.6"
"PLANAPP-prd-sub001","finopshubcmf5jvnhltgzq_blobManager","Microsoft.ManagedIdentity/userAssignedIdentities","pla-we-prd-finopshub-rg001","ftk-tool","FinOps hubs"
"PLANAPP-prd-sub001","finopshubcmf5jvnhltgzq_blobManager","Microsoft.ManagedIdentity/userAssignedIdentities","pla-we-prd-finopshub-rg001","Environment","prd"
"PLANAPP-prd-sub001","finopshubcmf5jvnhltgzq_blobManager","Microsoft.ManagedIdentity/userAssignedIdentities","pla-we-prd-finopshub-rg001","application","finopshub"
"PLANAPP-prd-sub001","finopshubcmf5jvnhltgzq_blobManager","Microsoft.ManagedIdentity/userAssignedIdentities","pla-we-prd-finopshub-rg001","Subscription","Prd"
